Book_Code,Chapter,Sentence,Text
GEN,37,25,"Pa'in si Yakub pu si Yusup, ""La'i ne me' sakanun ī' tapit si Sekem magipat me' bili-bili."
GEN,37,26,"Pīkew si siye."""
GEN,37,27,"Nambung si Yusup, pa'inne, ""Memes ne ku."""
GEN,37,28,"Pa'in samanen, ""Pīne kew payamanun bang sā'ingge me' sakanu ley duk me' bili-bilihin."
GEN,37,29,"Ubus akahanun ku bang sā'ingge ne siye."""
GEN,37,30,Manjari tahala' si Yusup amban lahat Hebron pīsi Sekem.
GEN,37,31,"Tekka ne si Yusup la'i si Sekem, maglengngan-lengngan iye miha pungtina'inen."
GEN,37,32,"Tadugpak iye we' dembuwa' lella bu pa'inne, ""Ine pinihanun?"""
GEN,37,33,"""Ga'."
GEN,37,34,"Miha ku hadja me' pungtina'iku,"" pa'inne."
GEN,37,35,"""Kata'uhannu ke bang intag pagipatande me' bili-bilihin?"""
GEN,37,36,"Nambung a'ahin, pa'inne, ""La'i ne siye tahala'."
GEN,37,37,"Bakas takaleku bissāde, pa'inde we' pīsiye tudju puweblo Dotan."""
GEN,37,38,Ubus paturul si Yusup si me' pungtina'inen hap Dotan duk tekesuwa'ne siye la'i.
GEN,37,39,"Tala pe iye, takite ne iye we' me' sakanen."
GEN,37,40,Magisun ne siye we' subey iye papateyde.
GEN,37,41,"Pa'inde, ""Tiya' pitu a'a luwal maneginepin!"
GEN,37,42,Papateyte bi iye ubus bu labo'te iye dem kupung ga' niya' bohe'ne.
GEN,37,43,Ubus miya'an pa'inte bi we' niya' hayep talun bakas mangan iye.
GEN,37,44,"Payamante sa' bang ine ka'ujuran teginepnen!"""
GEN,37,45,Iye miya'an pagisunden.
GEN,37,46,Pag kale sakaden si Ruben pagisunde miya'an binēbbegan we' ne si Yusup pegge' mabaya' timbulne si Yusup amban antanande.
GEN,37,47,"Pa'inne, ""Da'a iye papateyte bi."""
GEN,37,48,"Tambahanne pe, ""Da'a iye papateyun bi, labo'un bi hadja iye dem kupung tu'u si lahat ga' niya' a'ane inin."
GEN,37,49,"Da'a iye bakatanun bi."""
GEN,37,50,Pu'unne missāsāmiya'an pegge' tapikilne timbulne si Yusup duk tūrananne pīsi samaden.
GEN,37,51,Hangkan pag tekka si Yusup si me' pungtina'inen ilarit we' de badju'ne mahāp manamalin.
GEN,37,52,Ubus bu siniggew iye we' de duk ilabo' dem kupung ga' niya' bohe'ne.
GEN,37,53,Ubus ningkolo' duk mangan ne me' pungtina'ine sinduwehin.
GEN,37,54,Sābude mamanganin niya' takitede grupu me' a'a pililitu bangsa Isma'el duk me' unta'den.
GEN,37,55,Duwa'anden me' bayu'-bayu'an bengngi kuwe' kamanyan duk tambal.
GEN,37,56,Tekka billa'i siye amban lahat Gil'ad pīhap lahat Misir.
GEN,37,57,"Manjari pa'in si Yahud si me' pungtina'inen, ""Ine te' kahāpan ta'eddo'ten bi bang papateyte bi saliten bi ubus bu tapukante bi bangkeynen?"
GEN,37,58,Gām pe iye pabellihante bi si me' a'a bangsa Isma'el miya'an.
GEN,37,59,"Da'a iye papateyte bi pegge' pungtina'ite bi hep iye."""
GEN,37,60,Ngasip me' pungtina'inen si iye.
GEN,37,61,Pag labey me' a'a Isma'elin inonot we' de si Yusup amban dem kupung bu pinabellihan we' de duwempū' kayu' pilak te'ed.
GEN,37,62,Ubus bu bino'o we' me' a'a Isma'elin si Yusup pīsi lahat Misir.
GEN,37,63,Pag balik si Ruben pīsi kupung ga' ne la'i si Yusup.
GEN,37,64,"Manjari hawal susenen ginaret we' ne badju'nen, duk pīiye balik si me' pungtina'inen."
GEN,37,65,"Pa'inne si siye, ""Ga' ne la'i si Yusup,"" pa'inne."
GEN,37,66,"""Inumeyku ne si iyehin?"""
GEN,37,67,"Manjari, inin hininangden, ineddo' we' de badju' Yusupin duk numbali' siye kambing."
GEN,37,68,Pag ubus sumbali'de papuwa' siye ngalege badju'nen dem laha' kambingin.
GEN,37,69,"Ubus pabo'ohande badju' si Yusup mahāp manamalin pīsi samaden duk masan siye, pa'inde, ""Inin takesuwa' kami."
GEN,37,70,"Payamanun bang badju' anaknun ke inin."""
GEN,37,71,"Takilale we' si Yakub badju'in duk pa'inne, ""Badju' anakkun du inin."
GEN,37,72,"Allō, kinakan we' hayep talun si Yusup!"""
GEN,37,73,"Ubus ginaret we' si Yakub badju'nen bu ne magsemmek karut iye pegge' iye miya'an addat me' a'ahin bang siye dukka manamalan, duk magdukka iye tiggel manamal."
GEN,37,74,"Kēmon me' anaknen lella-dende pahemokande iye, saguwa' ga'i iye ngatu pinahemokan."
GEN,37,75,"Pa'inne, ""Dukka ku si anakkun sampay matey ku."""
GEN,37,76,"Manjari, masi pe si Yakub magdukka sabab anaknen."
GEN,37,77,"Sābu miya'an la'i si Misir pinabellihan we' me' a'a bangsa Isma'elin si Yusup pu si Potipar, a'a Misir."
GEN,37,78,Potipar miya'an dembuwa' a'a langkew si me' kapangandelan we' sultan Misirin duk iye kapitan me' guwaldiya sultanin.
GEN,38,1,"Masa miya'an, tahala' si Yahud amban me' sakanen, duk pīiye patenna' si lella amban Adullam, inēnan si Hira."
GEN,38,2,"Pag la'i si Yahud magkesuwa' iye duk dende, anak lella amban Kana'an inēnan si Shua."
GEN,38,3,Maganda iye si dendehin duk magulid siye.
GEN,38,4,Betteng dendehin.
GEN,38,5,"Pag nganak iye lella, ēnanne si Er."
GEN,38,6,"Ngiram ne isab iye balik, pag nganak iye lella, ēnanne si Onan."
GEN,38,7,"Pag la'i iye si Kesib, nganak ne isab iye lella, bu ēnanne si Shela."
GEN,38,8,Pina'andahan we' si Yahud si Er anakne sakahin si dende inēnan si Tamar.
GEN,38,9,"Saguwa' si Er, ga'i kasulutan Tuhanin si hinangannen."
GEN,38,10,Hangkan hep pinapatey iye we' Tuhanin.
GEN,38,11,"Ubus pa'in si Yahud pu si Onan, ""Hinangun anda bakas anda pungtina'inu ley."
GEN,38,12,"Tuhutun pangaddatanten bi supaya niya' puli' pungtina'inun."""
GEN,38,13,Saguwa' kata'uhan si Onan we' nakanakin gey kajari paganakne.
GEN,38,14,Hangkan hep kahaba' iye pa'ulid si anda pungtina'inen pabu'usne manni'nen si luwasan supaya dendehin gey betteng we' ne.
GEN,38,15,Manjari gana' tubu' sakane mamateyin.
GEN,38,16,Gey te'ed kasulutan Tuhanin si hinangan si Onan miya'an.
GEN,38,17,Hangkan pinapatey du isab iye we' Tuhanin.
GEN,38,18,"Ubus pa'in si Yahud si eyu'annen, si Tamar, ""Pīne kew dahu' si luma' samanun."
GEN,38,19,Da'a kew magella.
GEN,38,20,"Agadun ne si Shela anakkun samanta'an gey pe iye hadje."""
GEN,38,21,Bu tapikilne kaw isab si Shela matey kuwe' me' pungtina'inen.
GEN,38,22,"Ubus pīne si Tamar si luma' samanen, patenna' la'i."
GEN,38,23,"Pag tiggel-tiggel ne, matey ne anda si Yahudin iye anak si Shuahin."
GEN,38,24,"Pag kewuli'an ne dukkanen, pīiye duk bagaynen si Hira a'a amban Adullamin hap Timna, pīsi a'a mangultihan bili-bilinen."
GEN,38,25,"Pag kale si Tamar we' hap Timna meto'anen magpakulti bili-biline, iluwasan we' ne badju'ne pagbalunen, bu magmastura iye, duk iye gey takilale."
GEN,38,26,Ubus ningkolo' iye si behe tarangka Enayim si lān tudju Timna.
GEN,38,27,Pegge' kata'uhanne we' subul ne si Shela bu ga' ta'ellane.
GEN,38,28,"Pag takite si Yahud iye, kannalne we' burikat iye pegge' kinumbusan luwenen."
GEN,38,29,Ga' iye takilale we' si Yahud we' bakas eyu'annen.
GEN,38,30,Pīsi Yahud si iye la'i si higad lān.
GEN,38,31,"Pa'inne, ""Dayi' kew, magulid kite."""
GEN,38,32,"Ubus pa'in dendehin, ""Ine pangurungnu akuhin bang kite magulid?"""
GEN,38,33,"Pa'in si Yahud, ""Pabo'ohante sa' kew anak kambing amban me' panenkun."""
GEN,38,34,"""Urunganun ku dahu' ine-ine hinangnu sanda' samanta'an gey tekka pinabo'ohannun,"" pa'in eyu'annen."
GEN,38,35,"Pa'in si Yahud, ""Ine sanda' kabaya'annu inambananku ka'uhin?"""
GEN,38,36,"Pa'in dendehin, ""Pagtataknun sampay bowetnen duk tungkud inantanannun."""
GEN,38,37,Ubus pinangurung ne we' si Yahud duk magulid ne siye.
GEN,38,38,"Pag tahala' ne dendehin, iluwasan badju'ne masturahin duk asekne balik badju' pagbalunen."
GEN,38,39,Ga' du tiggel kata'uhanne ne we' betteng iye.
GEN,38,40,"Ubus dina'ak we' si Yahud bagaynen si Hira, a'a amban Adullamin pīnūranan kambingin si dendehin, duk dina'ak we' ne ineddo' me' panyap bakas inambanannen hinang sanda'in."
GEN,38,41,Saguwa' ga' ne dendehin takasuwa'ne.
GEN,38,42,"Tinilew we' ne me' lella mala'ihin, pa'inne, ""Intag ne burikat matu'u si higad lān inin?"""
GEN,38,43,"""Ga' niya' bakas burikat tu'u,"" pa'inde."
GEN,38,44,"Ubus balik ne iye pīpu si Yahud duk pa'inne, ""Ga' ne iye la'i."
GEN,38,45,"Duk pa'in me' lella mala'ihin pe, we' gana' bakas burikat la'i."""
GEN,38,46,"Pa'in si Yahud, ""Bakas ne iye pabo'ohanku anak kambing saguwa' ga' ne iye la'i."
GEN,38,47,"Ambat ne si iye me' panyapley duk kite gey pasayehan me' a'ahin."""
GEN,38,48,"Pag hatu me' tellum bulan palabey, niya' ngakahan si Yahud we' eyu'annen si Tamar tatuksa' we' burikat iye."
GEN,38,49,Bu betteng iye.
GEN,38,50,"Pa'in si Yahud, ""Paluwasun bi iye, eggasun bi duk iye matey."""
GEN,38,51,"Pag bino'o ne iye paluwas, masan iye pīsi meto'anen pu si Yahud, pa'inne, ""Iye mekebetteng akuhin dapu' panyap inin."
GEN,38,52,"Payamanun bi bang sine dapu' tatak inin duk ingketne duk tungkud inin."""
GEN,38,53,Takilale we' si Yahud me' panyapin.
GEN,38,54,"Pa'inne, ""Pesōng pe dupangkun amban iye."
GEN,38,55,"Pegge' ga' iye pa'ellahanku si anakkun si Shela."""
GEN,38,56,Ubus ga' ne iye bakas pa'ulid balik.
GEN,38,57,"Pag ta'abut ne iye sōng nganak, kambal anakne dem bettengin."
GEN,38,58,"Pag nganak ne iye, dembuwa'in paluwasne tangannen."
GEN,38,59,"Hangkan ngeddo' hilu peyat pandeyin bu iningketan we' ne diyata' lengngenne duk pa'inne, ""Iye inin mapaguwa' dehelluhin."""
GEN,38,60,"Pag inonot we' ne balik tangannen, iye mapaguwa' dehelluhin dembuwa'in."
GEN,38,61,"Ubus pa'in pandeyin, ""Paguwa' kew hati' dehellu."""
GEN,38,62,Ubus inēnan iye si Peres.
GEN,38,63,Ubus paguwa' ne isab tege ingket peyat si lengngennen duk inēnan iye si Sera.
GEN,39,1,"Na, bino'o si Yusup hap lahat Misir we' me' a'a bangsa Isma'el bu pinabellihan."
GEN,39,2,"Binelli iye we' si Potipar, dembuwa' kapangandelan sultan Misirin, iye kapitan si me' guwaldiya sultanin."
GEN,39,3,"Patenna' si Yusup si luma' disi Potipar, amunen."
GEN,39,4,Tabangan Tuhanin si Yusup hangkan magkasuddahan te'ed kēmon me' hinangannen.
GEN,39,5,Takite Potipar we' tinabangan we' Tuhanin si Yusup hangkan magkasuddahan kēmon hinangannen.
GEN,39,6,Manjari sinna iye pu si Yusup.
GEN,39,7,Hangkan hinangne iye dīdara'akanne duk urunganne iye kapatut magbaya' si kēmon dara'akannen.
GEN,39,8,Pinangandel we' ne me' kēmonnen pu si Yusup.
GEN,39,9,Kemuwe miya'an iledjiki'an we' Tuhanin si Potipar sabab si Yusup duk kēmon panyapnen si luma' duk si bulaknen magka'ekka.
GEN,39,10,Pinangandel we' Potipar kēmon me' pangalata'nen pu si Yusup.
GEN,39,11,"Pegge' la'i ne si Yusup, ga' niya' kasusehan Potipar, iye hadja pinikilnen bang ine kabaya'anne kinakanin."
GEN,39,12,"Na, hāp te'ed lella si Yusup."
GEN,39,13,"Ga' du tiggel anda amu Yusupin mabaya' si iye duk pa'inne, ""Magulid kite."""
GEN,39,14,"Saguwa' ga'i ngatu si Yusup duk pa'inne si anda amunen, ""Pikilun, pegge' tu'u ku ga' niya' kasusehan amukun sabab luma'in."
GEN,39,15,Bakas urunganne ku kapatut magbaya' si kēmon pangalata'nen duk me' dara'akannen.
GEN,39,16,Aku pangandelannen.
GEN,39,17,Aku duk iye sali' kapatut kamihin tu'u si luma' inin.
GEN,39,18,"Ga' niya' pamagesanne aku bukut hadja bang ka'u, pegge' ka'u hep andanen."
GEN,39,19,"Ga'i ku makajari hinang la'at sāmiya'an, duse iyan tudju Tuhan."""
GEN,39,20,Bisan buyu'-buyu'ne si Yusup kahaba' ellew ga'i ngatu si Yusup pa'ulid si iye duk bisan nawe'an iye.
GEN,39,21,Dambuwa' ellew padiyalem luma' si Yusup pegge' niya' hinangne la'i.
GEN,39,22,Ga' niya' la'i diyalem me' dara'akanden bisan dambuwa'.
GEN,39,23,"Inagew we' dende miya'an semmek Yusupin duk pa'inne, ""Magulid kite."""
GEN,39,24,Magubas si Yusup paluwas duk ta'ambanne semmeknen la'i si dendehin.
GEN,39,25,"Pag kitene we' ī' ne lahi si Yusup duk ta'ambanne semmeknen lingananne me' dara'akanden duk pa'inne si siye, ""Payamanun bi!"
GEN,39,26,Bakas bino'o we' ellakun lella Hibrani miya'an pitu ma'iya' kite bi.
GEN,39,27,"Pikilun bi, pitu iye sōng ngulidan aku, manjari magkilahap ku."
GEN,39,28,"Pag kilahap ku ta'ambanne semmeknen si bihingku duk magubas ne iye paluwas."""
GEN,39,29,Ubus miya'an inenna' we' dendehin semmek Yusupin sampay tekka ellanen.
GEN,39,30,Pag tekka ellanen inaka we' ne bakas inakane si me' dara'akanden.
GEN,39,31,"Pa'inne, ""Lella Hibrani bakas binellinun pitu ensini' sōng nganggagahan aku; bu pag kilahap ku ta'ambanne semmeknen duk magubas iye paluwas."""
GEN,39,32,"Pag inakahan we' andanen we' ""sāī' hep hinang dara'akannu si akuhin"" inastel iye manamal pu si Yusup."
GEN,39,33,Da'akne siniggew si Yusup duk kinalabusu diyalem kalabusu me' pilisu sultanin.
GEN,39,34,Ubus la'i ne si Yusup diyalem kalabusu.
GEN,39,35,Saguwa' tinabangan we' Tuhanin si Yusup duk kasulutan Tuhanin si iye hangkan kahāpan nakura' guwaldiyahin pu si Yusup.
GEN,39,36,Pinangandel we' nakura' guwaldiyahin pu si Yusup kēmon me' pilisu sinduwehin.
GEN,39,37,Ine-ine hinangde diyalem kalabusu iye kapatasin.
GEN,39,38,"Na, pegge' si Yusup ne mangantan diyalem kalabusuhin, ga' niya' kasusehan nakura' guwaldiyahin pegge' tabangan Tuhanin si Yusup duk magkasuddahan kēmon hinangannnen."
GEN,40,1,"Pag tiggel-tiggel ne amban miya'an, niya' duwangan dara'akan sultan Misirin niya' kasalla'an amuden si siye."
GEN,40,2,Inastel sultanin si dara'akanne duwangan miya'an.
GEN,40,3,Dambuwa'in nakura' me' a'a magbo'o-bo'o ininum si sultanin duk dambuwa'in nakura' me' a'a maghinang-hinang panin.
GEN,40,4,Dina'ak siye kinalabusu we' sultanin la'i si luma' kapitan me' guwaldiyahin.
GEN,40,5,La'i hep isab pangalabusuhan si Yusupin.
GEN,40,6,Dina'ak si Yusup we' kapitanin ngahatul duwangan pilisu miya'an.
GEN,40,7,Tiggel-tiggel siye la'i dem kalabusu.
GEN,40,8,Manjari dambuwa' sangem neginep duwangan dara'akan sultan Misir miya'an pag la'i dem kalabusu.
GEN,40,9,Magseddili-seddili teginepden duk magseddili-seddili isab hātinen.
GEN,40,10,Pag tekka si Yusup salungin takitene we' suse siye.
GEN,40,11,"Hangkan tilewne siye, pa'inne, ""We'ey ka'am suse kuwe'itu?"""
GEN,40,12,"Nambung siye, pa'inde, ""Suse kami pegge' niya' teginep kami dibuhi' bu ga' niya' ta'u mahātine."""
GEN,40,13,"Pa'in si Yusup, ""Na, luwal du Tuhanin ngurung kata'u mahāti teginep."
GEN,40,14,"Akahanun bi ku bang ine tineginepbin."""
GEN,40,15,"Manjari magaka ne nakura' me' a'a magbo'o-bo'o ininumin sabab tineginepnen pu si Yusup, pa'inne, ""Neginep ku we' niya' ko' bahan ubas si harapanku."
GEN,40,16,Bahan miya'an tege pange tellu.
GEN,40,17,Ngandawen me' pange miya'an bu magtawus numping duk tege buwa' ubus bu tahak buwa'nen.
GEN,40,18,"La'i ko' ku ngantan sawan sultanin bu ineddo' we' ku buwa' ubasin duk pinessel we' ku pinapībohe'nen dem sawanne duk sōnganku iye."""
GEN,40,19,"Pa'in si Yusup, ""Na, inin hātinen, tellu pangehin tellum bahangi."
GEN,40,20,Katellum bahanginen ampun sultanin kew iyan duk pinaluwas kew duk pinabalik pīsi hinangnu tagna'in.
GEN,40,21,Duk sōngannu du sawanin si sultanin kuwe' tagna'in.
GEN,40,22,"Na, bang hāp ne parasahannun esseb-essebun sa' ku duk sabbutun ku si sultanin duk du ku paluwasne amban kalabusu inin."
GEN,40,23,Hangkan hep ku tu'u si lahat inin pegge' bakas ku siniggew amban lahat me' Hibrani.
GEN,40,24,"Bu tiggelanku tu'u si lahat inin ga' isab niya' bakas hinangku la'at bu masi pe ku iside dem kalabusu."""
GEN,40,25,"Pag kale nakura' me' a'a maghinang-hinang panin we' hāp hati' tineginep a'a magbo'o-bo'o ininum si sultanin, pa'inne pu si Yusup, ""Na, teginepkun isab we' maglutu ku tellu paraka' pinagbangkat-bangkat penno' we' pan."
GEN,40,26,Paraka' amban diyata'in penno' we' bayu'-bayu'an pan duk bāngbāng para si sultanin.
GEN,40,27,"Manjari pan amban diyata'in kinakan we' me' manuk-manuk."""
GEN,40,28,"Pa'in si Yusup, ""Hātinen, tellu paraka'in tellum bahangi isab."
GEN,40,29,"Katellum bahanginen paluwas sultanin du kew ubus bu da'akne pinunggelan kōknun duk binowet barannun diyata' kayu duk kakan me' manuk-manuk isinun."""
GEN,40,30,"Katellum bahanginen ne, ellew panganakan sultanin."
GEN,40,31,Magkādja'an iye duk batikne kēmon kapangandelannen.
GEN,40,32,Paluwasne amban kalabusu nakura' me' a'a magbo'o-bo'o ininumin duk nakura' me' a'a maghinang-hinang panin duk da'akne bino'o si harapan kapangandelannen kēmon.
GEN,40,33,Pinabalik we' ne nakura' me' a'a magbo'o-bo'o ininumin pīsi hinangne tagna'in supaya sōnganne sawanin si sultanin.
GEN,40,34,Saguwa' nakura' me' a'a maghinang-hinang panin dina'ak we' ne pinapatey binowet diyata' kayu.
GEN,40,35,Tewwa' te'ed me' bakas pina'in si Yusup sabab taginepden.
GEN,40,36,Manjari nakura' me' a'a magbo'o-bo'o ininumin ga' ta'essebne nabang si Yusup.
GEN,40,37,Takeyipatne ne.
GEN,41,1,Palabey ne duwen tahun neginep sultanin we' la'i ko' iye nengge tapit si higad bohe' hadje inēnan Nil.
GEN,41,2,Niya' ko' takitene patakas amban Nil miya'an pitu' sapi' hāp duk lemmek.
GEN,41,3,Mangan balili siye la'i.
GEN,41,4,"Ubus niya' isab paturul pitu' sapi' seddili, debbes duk kagkag manamal patakas amban Nil miya'an."
GEN,41,5,Pīsiye nengge si bihing sapi' sinduwehin la'i si higad Nil.
GEN,41,6,Bu me' sapi' makagkagin kakande me' sapi' mahāp duk malemmekin.
GEN,41,7,Ubus miya'an ngape ne sultanin.
GEN,41,8,Ubus tuli iye balik bu ne ne isab neginep balik.
GEN,41,9,Niya' ko' dampo'on kuwe' paley pitu' tangka buwa'nen lemmek duk hāp manamal.
GEN,41,10,"Ubus niya' ko' isab takitene tomo' pitu' tangka, buwa'nen kagkag duk lanes sabab baliyu panas."
GEN,41,11,Iloroy we' makagkagin me' pitu' malemmekin.
GEN,41,12,Ubus bu ngape sultanin duk kata'uhanne we' teginep hati' hadja miya'an.
GEN,41,13,Pag salung ne suse sultanin.
GEN,41,14,Masan iye da'akne pīsi iye kēmon me' a'a elimu'an duk a'a lalem kata'unen.
GEN,41,15,"Pag la'i ne siye kēmon inakahan we' sultanin me' teginepne miya'an, saguwa' ga' niya' siye ta'u mahātine si sultanin."
GEN,41,16,"Manjari missānakura' me' a'a magbo'o-bo'o ininumin si sultanin, pa'inne, ""Kuwe'itu ta'essebku me' kasalla'annu si akuhin."
GEN,41,17,"Metu'uhin pag inastel kew si kami me' dara'akannun, dina'ak kami duk nakura' me' a'a maghinang-hinang panin kinalabusu we' nu dem luma' kapitan guwaldiyahin."
GEN,41,18,Dambuwa' sangem neginep kami duwangan sali'-sali'.
GEN,41,19,Saguwa' magseddili taginep kamihin.
GEN,41,20,"Manjari niya' la'i dembuwa' lella Hibrani bata' pe, dara'akan kapitan me' guwaldiyahin."
GEN,41,21,"Pag magaka kami si iye tineginep kamihin, pinahātihan kami we' ne."
GEN,41,22,Akahanne kami dangan-dangan hāti teginep kamihin.
GEN,41,23,Tewwa' kēmon pina'innen.
GEN,41,24,"Aku, pinabalik ku si hinangkun duk a'a dambuwa'in pinapatey ne."""
GEN,41,25,Sakali' takale sultanin miya'an magtawus pinasan we' ne dina'ak pīsi iye si Yusup.
GEN,41,26,Magdayi'-dayi' siye ngeddo' si Yusup pinaluwas amban kalabusu.
GEN,41,27,Magkeke dahu' iye duk magganti' semmek ubus bu pīne iye si sultanin.
GEN,41,28,"Ubus pa'in sultanin pu si Yusup, ""Bakas ku neginep bu ga' niya' ta'u mahātine."
GEN,41,29,"Takaleku we' ta'u kew magpahāti teginep."""
GEN,41,30,"Nambung si Yusup pa'inne, ""Duma'in hep aku, Sultan."
GEN,41,31,"Saguwa' pahātihan Tuhanin du kew bang ine teginepnun bu hātinen para si kahāpannu du."""
GEN,41,32,"Ubus pa'in sultanin pu si Yusup, ""Teginepkun we' la'i ku nengge si higad bohe' Nil."
GEN,41,33,"Na, niya' pitu' sapi' hāp duk lemmek manamal patakas amban Nil miya'an."
GEN,41,34,Mangan balili siye la'i.
GEN,41,35,Ubus bu niya' paturul pitu' sapi' seddili patakas.
GEN,41,36,Me' sapi' miya'an debbes duk kagkag manamal.
GEN,41,37,Ga' ku bakas ngite sapi' debbes kuwe' miya'an tu'u si kēmon lahat Misir inin.
GEN,41,38,Ubus bu me' sapi' makagkagin kakande me' pitu' sapi' malemmekin.
GEN,41,39,Pag ubus kakande ga'i takilale we' bakas kakande pegge' ga' du halin kagkagden.
GEN,41,40,Ubus ngape ne ku.
GEN,41,41,"Manjari,"" pa'inne, ""neginep ku balik."
GEN,41,42,Niya' dampo'on kuwe' paley pitu' tangka buwa'nen lemmek duk hāp manamal.
GEN,41,43,Ubus bu tomo' isab pitu' tangka buwa'nen kagkag duk lanes sabab baliyu panas bu iloroy we' me' buwa' makagkagin me' buwa' mahāpin.
GEN,41,44,"Bakas akaku tineginepku inin si me' a'a elimu'an saguwa' ga' niya' ta'u mahātine."""
GEN,41,45,"Pa'in si Yusup si sultanin, ""Me' teginepnun, Sultan, magdambuwa' du hātinen."
GEN,41,46,Pakitehan Tuhanin si ka'u bang ine sōng hinangnen.
GEN,41,47,"Me' pitu' sapi' mahāpin,"" pa'inne, ""hātinen pitun tahun, duk me' pitu' tangka buwa' mahāpin hātinen pitun tahun du isab."
GEN,41,48,Magdambuwa' du hātinen.
GEN,41,49,"Me' pitu' sapi' madebbes duk makagkagin, iye mapaturul si me' mahāpin hātinen pitun tahun,"" pa'inne, ""duk me' pitu' tangka buwa' makagkagin duk malanes sabab baliyu panasin hātinen pitun tahun isab."
GEN,41,50,Hātine inin sōng niya' pitun tahun unus.
GEN,41,51,"Akahante kew, Sultan, pakitehan Tuhanin si ka'u bang ine sōng hinangne."
GEN,41,52,Sōng tekka dahu' pitun tahun manjari manamal kēmon tinanem diyalem lahat Misirin.
GEN,41,53,Saguwa' paturul amban iyan niya' isab pitun tahun unus.
GEN,41,54,Hangkan ga'i ne ta'essebde masa ka'ekka kapamanganin.
GEN,41,55,Sigpit manamal dem lahatin we' unusin.
GEN,41,56,"Hawal kasigpitan iyan ga' niya' a'a maka'esseb bakas kamanjari me' tinanemden."""
GEN,41,57,"Pa'inne pe, ""Hangkan minduwe teginepnun supaya kata'uhannu we' dembūs-būs ne Tuhanin duk ga'i tiggel asal patekkane kēmon inin."""
GEN,41,58,"""Manjari,"" pa'inne pe, ""hāp, Sultan, bang kew miha dembuwa' a'a ta'u duk pandey mikil bu urunganun iye kapatut ngantan dem lahat Misir inin."
GEN,41,59,Hāp isab bang urungannu kapatut me' a'a sinduwehin magnakura' si kalahatan inin.
GEN,41,60,"Dem pitun tahun kamanjari me' tinanemin, bahagi'un pinalime kēmon jari me' tinanem si Misirin duk eddo'un da bahagi'."
GEN,41,61,"Ubus,"" pa'inne pe, ""subey eddo' me' nakura'in kēmon bahagi' si ka'uhin, Sultan, dem kapitun tahun kamanjari tinanemin bu inenna' pahāp-hāp we' de diyalem me' bodega si me' puweblo."
GEN,41,62,"Buwa' tinanemin dem me' bodega miya'an subey inenna' duk niya' kinakan bang tekka pitun tahun unusin duk ga'i inunus me' a'a Misirin."""
GEN,41,63,Manjari sultanin duk kēmon me' bata'nen kasulutan si binissāsi Yusup miya'an.
GEN,41,64,"Pa'in sultanin si me' bata'nen, ""Ga' te'ed niya' takasuwa'te bi a'a kuwe' si Yusup iyan."
GEN,41,65,"La'i si iye kata'u amban Tuhanin."""
