Book_Code,Chapter,Sentence,Text
GEN,1,37,Naglipas kag gab-i ag nag-abot kag aga.
GEN,1,38,Imaw kato kag panglimang adlaw.
GEN,1,39,"Ag nagsiling kag Dios, ""Magkainggwa it mga di kabuhi sa duta, mga hadop nak maanar, ag mga hadop nak maila nak nagpapanaw ag nagkakamang, kumporme sa inra iba't-ibang klase!"" ag natuman matuor."
GEN,1,40,"Nagkainggwa it mga hadop sa duta, mga hadop nak maanar, ag mga hadop nak maila nak nagpapanaw ag nagkakamang, kumporme sa inra iba't-ibang klase."
GEN,1,41,Ag nakita it Dios nak kali ay maado.
GEN,1,42,"Ag nagsiling kag Dios, ""Mahuman Kita it tawo nak naambit sa Ato nak pay tuyar sa Ato."
GEN,1,43,"Ag sinra kag magahom sa mga isra, mga pispis, mga hadop nak maanar, ag mga hadop nak maila nak nagpapanaw ag nagkakamang."""
GEN,1,44,Ag nagtuga ngani kag Dios it tawo nak naambit sa Idanak pay tuyar sa Ida.
GEN,1,45,"Gingtuga Nida kag tawo, kayake ag kabade."
GEN,1,46,"Ag ingpakamaado sinra it Dios, ag nagsiling Sida, ""Mag-anak ag magramo kamo agor mapupuno ninro kag kalibutan."
GEN,1,47,"Kamo it marumaya dili, pati tanang isra, tanang pispis ag tanang iba't-ibang mga hadop!"""
GEN,1,48,"Nagsiling pa kag Dios, ""Ingtaw-an kamo Nako it pagkaon, tanang mga tanom nak nagbubusoy ag tanang bunga it kahoy."
GEN,1,49,"Ag sa tanang mga hadop ag sa tanang mga pispis ay ingtaw-an ra Nako sinra it hilamunon ag rahon it ibang mga tanom agor imaw ninra it pagkaon,"" ag natuman matuor."
GEN,1,50,Ag nakita it Dios nak kag tanang Ida inghuman ay abang ado.
GEN,1,51,Naglipas kag gab-i ag nag-abot kag aga.
GEN,1,52,Imaw kato kag pang-an-om nak adlaw.
GEN,2,1,"Tuyar kali kag pagtuga it Dios sa langit ag sa duta ag tanang rahina, ag kaling tanan ay nataposey."
GEN,2,2,"Sa suyor it an-om nak adlaw natapos it Dios kag tanang Ida ingtuga ag sa pangpitong adlaw, nagtungon Sida sa pagtuga."
GEN,2,3,"Gingpakamaado it Dios kag pangpitong adlaw ag Ida inghuman kali nak sagrado, dahil sa adlaw nak kali nagtungon Sida sa pagtuga ag nagpahuway."
GEN,2,4,Imaw kali kung pauno ingtuga it Dios kag langit ag duta.
GEN,2,5,"It katong ingtuga it GINOONG Dios kag langit ag duta ay waya pang gador it mga paninanom ag mga uyas nak nagtutubo ag nagpapamunga sa duta, dahil it kato waya pa Nida gipapauyana raha."
GEN,2,6,Pero inggwa't mga tuburan nak waya gitutungon it pag-ilig nak imaw kag nagbubunyag sa duta.
GEN,2,7,"Ngasing, imaw kali kag parayan it GINOONG Dios kung pauno gingpurma kag tawo halin sa yunang."
GEN,2,8,"Ag Ida inghingaban sa ilong it hingab nak nagtata-o it kabuhi, ag kag tawo ay nagkainggwa it kabuhi."
GEN,2,9,Katong tawo nak inghuman it GINOONG Dios ay Ida ingbutang sa usang tanuman nak abang ganda nak Ida ing-aman para sa ida.
GEN,2,10,Kinang tanuman ay ruto sa lugar nak ingtatawag nak Eden nak hampig sa subatan.
GEN,2,11,Gingpatubo Nida kag tanang mga iba't-ibang puno nak maganda gimuyatan ag tanang mga iba't-ibang puno nak nagpapamunga pramas kaunon.
GEN,2,12,Sa tunga it kaling tanuman ay inggwa't ruhang puno.
GEN,2,13,Kag usa ay nagtata-o it kabuhi ag kag usa ay nagtata-o it kaayaman tungor sa maado ag mayain.
GEN,2,14,Inggwa ra sa Eden it usang suba nak nag-iilig ag nagbubunyag sa tanuman.
GEN,2,15,Sa liwas it Eden kali ay nagsanga sa ap-at nak suba.
GEN,2,16,Kag una ay ingtawag nak Pison ag kali ay naglilibot sa lugar it Havila kung hariin inggwa't purong buyawan.
GEN,2,17,Inggwa ra ruto it mabangyo nak tagok ag mga marmol.
GEN,2,18,Kag pangruha ay ingtawag nak Gihon ag kali ay naglilibot sa lugar it Cus.
GEN,2,19,Kag pangtatlo ay ingtawag nak Tigris ag kali ay nagrarayan sa bandang subatan it lugar nak Asirya.
GEN,2,20,Ag kag pang-ap-at ay ingtawag nak Yuprates.
GEN,2,21,Ingraya ag ingbutang it GINOONG Dios kag tawo sa Eden agor magrugkay ag mag-alaga ruto.
GEN,2,22,"Ingsugo Nida kag tawo sa pagsiling, ""Libre ka nak magkaon it tanang bunga it kaling mga kahoy."
GEN,2,23,Pero ayang gador gikauna kaling bunga it kaling kahoy nak nagtata-o it kaayaman tungor sa maado ag mayain.
GEN,2,24,"Sa oras nak imo kina kaunon, ikaw ay siguradong mamamatay."""
GEN,2,25,"Pagkatapos, inghuman it GINOONG Dios kag kayake, nagsiling Sida, ""Buko maado nak magpangabuhi kag kayake nak ausa."
GEN,2,26,"Mahuman Ako it usang kaibhanan nak magiging katuwang nida."""
GEN,2,27,"Kada ingraya Nida ruto sa kayake nak Ida ingpurma rutong duta katong tanang klasi it hadop ag pispis, agor ida apangayanan."
GEN,2,28,"Ag kung ni-o kag ida ingtawag, imaw kag inra ngayan."
GEN,2,29,Ingpangayanan it kayake kaling tanang iba't-ibang mga hadop ag mga pispis rutong duta.
GEN,2,30,Pero waya gihapon sida it nakita nak ida magiging kaibahan ag katuwang.
GEN,2,31,"Kada, gingpakatuyog it pamuok-muok it GINOONG Dios kaling kayake ag tong sida'y muokey ay Ida ingbaoy kag usang gusok nida bag-o ingpapila Nida kag unor ruto."
GEN,2,32,Kaling gusok ay inghuman Nida nak kabade ag ingraya ruto sa kayake.
GEN,2,33,"Kada napasiling kag kayake, ""Ay salamat!"
GEN,2,34,"Sida ay suká it ako suká, unor it ako unor."
GEN,2,35,"Atawagon nako sida nak 'kabade,' dahil sida ay halin sa kayake."""
GEN,2,36,"Ngani, ibilin it kayake kag ida tatay ag nanay agor sida ay mapisan sa ida asawa, ag sinrang ruha ay magiging usa."
GEN,2,37,"Sinra ay uba, pero waya sinra nahuhuda."
GEN,3,1,"Sa tanang mga hadop nak inghuman it GINOONG Dios, kag sawa it pinaka-tuso."
GEN,3,2,"Usang beses, nagpangutana kag sawa sa kabade, ""Nagsiling baga kag Dios sa inro nak indi kamo magkaon it mga bunga it kahoy dili sa tanuman?"""
GEN,3,3,"Nagsabat kag kabade, ""Waya ay!"
GEN,3,4,Puydi kami magkaon it aber niong bunga it kahoy dili sa tanuman.
GEN,3,5,"Kag siling it Dios, 'Indi kamo puyde magkaon it bunga it kinang puno raha sa tunga it tanuman nak nagtata-o it kaayaman tungor sa maado ag mayain."
GEN,3,6,Ag indi ra ninro puyding huytan kina.
GEN,3,7,"Kung kamo ay magsuway, mamamatay kamo.'"""
GEN,3,8,"Nagsabat kag sawa, ""Indi ra kamo mamatay!"
GEN,3,9,"Kada ingsiling kina sa inro it Dios ay dahil ayam it Dios nak sa oras nak magkaon kamo it kina ay mabubuksan kag inro isip, ag kamo ay magiging pareho sa Dios nak nakakaayam it maado ag mayain."""
GEN,3,10,"Namasran it kabade nak katong bunga ay pay kamumuot, ag kaiila gikaunon."
GEN,3,11,"Nagustuhan ra nida nak magkaon it katong bunga agor magiging maayam sida, kada naghugot sida it bunga ag ida kato ingkaon."
GEN,3,12,"Pagkatapos, naghugot ray sida it usa pa ag ingta-o nida sa ida asawa ag ingkaon ra it kali."
GEN,3,13,"Pagkakaon ninra ay nabuksan kag inra isip ag namalayan ninra nak sinra ay uba, kada nagbaoy sinra it mga rahon it igos ag ingtahi-tahi ninra ag inghimong bahag bilang pangtabon sa inra yawas."
GEN,3,14,"It katong bandang haponey, narunggan ninra kag GINOONG Dios nak nagpapamasyar sa tanuman, kada sinra ay nagtago sa yudo it mga puno it kahoy."
GEN,3,15,"Pero ging-ayaba kag kayake it GINOONG Dios sa pagsiling, ""Hariin ikaw?"""
GEN,3,16,"Nagsabat kag kayake, ""Narunggan nako kag Imo pagpanaw dili sa tanuman, ag nahadlok ako dahil ako ay uba, kada ako ay nagtago."""
GEN,3,17,"Nagpangutana kag Dios sa ida, ""Sin-o kag nag-uma sa imo nak ikaw ay uba?"
GEN,3,18,"Ingkaon baga nimo katong bunga nak ingsiling nako sa inro nak indi ninro gigkaunon?"""
GEN,3,19,"Nagsabat ray kag kayake, ""Kali nganing kabade nak Imo ingta-o sa ako it imaw ka nagta-o sa ako it bunga it katong kahoy, kada nagkaon ako."""
GEN,3,20,"Nagpangutana ngasing kag GINOONG Dios sa kabade, ""Asing imo kali inghuman?"""
GEN,3,21,"Nagrason kag kabade, ""Kag sawa ay imaw it nagluko sa ako, kada nagkaon ako."""
GEN,3,22,"Pagkatapos, ingbisayahan it GINOONG Dios kag sawa, ""Dahil dili sa imo ginghuman, Ako sumpa ay imo maaaguman."
GEN,3,23,"Sa tanang hadop dili sa kalibutan, aber sa mga maanar o maila man, pagsumpa sa imo ay yabaw sa tanan."
GEN,3,24,"Imo bituka kag imo ikamang, makaon ka it taybo hastang sa waya't katapusan."
GEN,3,25,"Ikaw ag kaling kabade ay mahangit-hangitan, hasta sa imo kaanak-anakanag sa ida kaanak-anakan, usa sa inra, sa imo uyo ay mayusak, kag ida buoy ay imo atukmuon."""
GEN,3,26,"Ag ingbisayahan ra Nida kag kabade, ""Arugangan Nako kag hirap nak imo arayanan, sa imo pagpanganak, hapros ay aaguman."
GEN,3,27,"Sa yudo it kali, asawa'y ahanrumon gihapon, ag sida kag imo asunron."""
GEN,3,28,"Ag sa kayake kali kag Ida ingbisaya, ""Dahil sa pagpati sa imo asawa, ag dahil sa pagkaon it bawal nak bunga, di baga siling Nako, 'Aya kina gikauna,' Kada kag duta ay Ako gingsusumpa."
GEN,3,29,"Sa imo ginghuman, imaw kali kag gaba, hastang ikaw ay buhi rahali sa duta, bag-o makakaon ay mahirap it rugkay sa raga."
GEN,3,30,"Kag matubo rili'y mga tanom nak siiton, magabon ra kag mga hilamunon."
GEN,3,31,Mga tanom sa kabukiran kag imo akaunon.
GEN,3,32,"Sa pagtrabaho ikaw ay apanggauson, bag-o ka magkainggwa it inro makakaon."
GEN,3,33,"Kali ay aagwantahon hastang imo kamatayon, hasta sa pagbalik it imo yawas sa raga, nak kung hariin ikaw ay Ako gingtuga, ikaw ay taybo yang, kada mabalik ka sa duta."""
GEN,3,34,"Pagkatapos it kaling ingbisaya it GINOONG Dios, kag kayake nak kag pangayan ay Adan, ay ida ingpangayanan kag ida asawa nak Eba, dahil sida kag magiging nanay it tanang tawo nak nabubuhi."
GEN,3,35,Ag sinra ay ginghimuan it GINOONG Dios it mga baro halin sa anit it hadop ag kali ay ingpasuksok Nida kana Adan ag Eba.
GEN,3,36,"Pagkatapos, nagsiling kag GINOONG Dios sa Ida sarili, ""Muyati, kag tawo ay tuyarey sa ato nak ayamey kag maado ag mayain."
GEN,3,37,"Dapat tan-a ay inding gador sinra makakaon it bunga it kaling puno nak nagtata-o it kabuhi, dahil sa oras nak inra kali makaon ay mabubuhi sinra hastang sa waya't katapusan."""
GEN,3,38,Kada ingpalayas it GINOONG Dios kag tawo paliwas sa Eden ag ingparugkay kag raga.
GEN,3,39,Halin sa raga ngani kag tawo ay ingpurma it Dios ag ngasing raga gihapon kag dapat nidang rugkayon pramas parayan raha ay magkakainggwa sida it akaunon.
GEN,3,40,"Pagkatabog Nida sa tawo halin sa Eden, nagbutang Sida ruto it mga anghel nak ingtatawag nak kerubin hampig sa subatan it kinang tanuman."
GEN,3,41,"Kali ay inggwa't hudot nak pay espadang nagrarayab-rayab ag nagtitiyog, agor sinra kag maharang sa mga masuor ruto sa puno nak nagtata-o it kabuhi."
GEN,4,1,"Ngasing, ing-ubayan ni Adan kag ida asawa nak si Eba, ag kali ay nagsabak."
GEN,4,2,"Pagkaanak nida ay napasiling sida, ""Nagkainggwa ako it anak nak kayake sa bulig it ato GINO-O,"" kada ingpangayanan nida kali nak Cain."
GEN,4,3,"Masunor, ing-anak ray nida si Abel."
GEN,4,4,"Katong nagrakoey sinra, si Abel ay naging manug-alaga it mga karnero ag si Cain ay naging mangunguma."
GEN,4,5,Pagkalipas it pilang panahon nagraya si Cain it mga bunga it ida mga panubas ag inghalar kali sa GINO-O.
GEN,4,6,"Pero para kang Abel, sida ay nagpili it pinaka-maado sa mga unang anak it ida mga alagang karnero."
GEN,4,7,Ging-ihaw nida kali ag ingbaoy kag pinaka-maado ag pinaka-mataba nak parti ag ida ingraya pramas ihalar sa GINO-O.
GEN,4,8,"Namut-an it GINO-O kag halar ni Abel, pero waya gibatuna it GINO-O kag halar ni Cain, kada napakahangit si Cain ag sida'y nagkusmor."
GEN,4,9,"Ngani, nagpangutana kag GINO-O kang Cain, ""Asing nahangit ka?"
GEN,4,10,Asing nagkukusmor ka?
GEN,4,11,"Kung maado tan-a kag imo ginghimo, ay dey masadya tan-a ikaw ngasing."
GEN,4,12,"Pero dahil buko tama kag imo inghimo, buko mahirap para sa imo nak magkasala liwat."
GEN,4,13,Dahil kag sala ay pay tuyar sa maisog nak sawa nak nag-uulikon mayungot sa hagran nak hanrang magpanukob sa imo.
GEN,4,14,"Dapat maraugan nimo kali."""
GEN,4,15,"Usang adlaw ing-ikag ni Cain kag ida manghor nak si Abel, ""Kitay, mapamasyar ruto sa bukir."""
GEN,4,16,Pag-abot ninra ruto sa bukir inglipat nida si Abel ag gingmatay.
GEN,4,17,"Pagkatapos it kali, gingpangutana it GINO-O si Cain, ""Hariin kag imo manghor?"""
GEN,4,18,"Sabat nida, ""Ilam, buko nako ayam!"
GEN,4,19,"Asi, ako kag manugbantay it ako manghor?"""
GEN,4,20,"Nagpangutana ray kag GINO-O, ""Asi, ni-o kaling imo ginghimo?"
GEN,4,21,"Panimati-i anay, kag rugo it imo manghor ay pay nagpapakitluoy sa Ako agor Ako it mabayos para sa ida."
GEN,4,22,"Kada ingsusumpa ka Nako, ag ngasing, apalayason ka Nako rili sa duta nak inghunuban it rugo it imo manghor nak imo ingmatay."
GEN,4,23,"Pag nagrurugkay ikaw it bukir kag mga tanom ruto ay indiey magpanubas it maado, ag ikaw ay malibot-libot yangey ag waya't permanenting istaran."""
GEN,4,24,"Pagkarungog ni Cain sa ingsiling it GINO-O bilang parusa sa ida, ay napasiling sida, ""Abang bug-at kaling Imo ingbayos sa ako, pay indi nako kaya."
GEN,4,25,"Kung apalayason ako Nimo riling duta ag mapayado sa Imo pagbantay, sa ako paglibot-libot sin-o mang makakita sa ako, ako ay amatyon."""
GEN,4,26,"Pero nagsabat kag GINO-O sa ida, ""Indi kina matabo!"
GEN,4,27,"Sin-o man kag mamatay sa imo, ay pitong pilo kag kabaydong parusa para sa imo kabuhi."
GEN,4,28,"Kada abutangan ka Nako it tanra agor pag makita ikaw ninra, indi ikaw gimatyon."""
GEN,4,29,"Pagkatapos, nagyado si Cain sa GINO-O ag nagpagto sida sa lugar it Nod hampig sa subatan it Eden, ag ruto sida nag-istar."
GEN,4,30,"Pagkalipas it pilang panahon, ing-ubayan ni Cain kag ida asawa ag kali ay nagsabak, ag kag ida naging anak ay si Enoc."
GEN,4,31,It kato nagtugrok si Cain it syudad ag kaling syudad ay ida ingpangayan sa ida anak nak si Enoc.
GEN,4,32,"Masunor, nagkainggwa si Enoc it anak nak si Irad."
GEN,4,33,Kag anak ni Irad ay si Mehujael.
GEN,4,34,Kag anak ni Mehujael ay si Metusael.
GEN,4,35,Kag anak ni Metusael ay si Lamec.
GEN,4,36,Si Lamec ay nagkainggwa't ruhang asawa.
GEN,4,37,"Kag usa ay si Ada, ag kag pangruha ay si Zilla."
GEN,4,38,"Ing-anak ni Ada si Jabal nak imaw kag naging tatay it mga nag-aalaga it kahadupan, ag nag-iistar sa tolda nak human sa anit it mga hadop."
GEN,4,39,Kag ida manghor ay si Jubal nak naging tatay it mga maayo maggitara ag maayo magplawta.
GEN,4,40,Ag si Zilla ay nag-anak kang Tubal-Cain nak naging manugsaysay it mga gamit nak human sa bronse ag saysayon.
GEN,4,41,Kag ida manghor nak kabade ay si Naama.
GEN,4,42,"Tong huli, nagpahadak si Lamec sa ida mga asawa sa pagsiling, ""Ada ag Zilla, panimati kamo sa ako, kamo nak mga asawa nako."
GEN,4,43,"Ako'y nagmatay it tawong sa ako ay nagpanglabo, usang binatang nagpanghapros sa ako."
GEN,4,44,"Kag nagmatay kang Cain kunoay abayusan it makapito (7), kag mamatay sa ako, nak si Lamec, kali ay klaroay abayusan it makapitong pilo ag pito (77)."""
GEN,4,45,Pagkamatay ni Abel kaling mag-asawa nak si Adan ag si Eba ay nagkainggwa ray it anak nak kayake.
GEN,4,46,"Ag ingpangayanan kali ni Eba nak Set, dahil siling nida, ""Ingtaw-an ray ako it Dios it anak nak kabaydo ni Abel nak gingmatay ni Cain."""
GEN,4,47,"Ag tong marakoey si Set, nagkainggwa ra sida it anak nak si Enos."
GEN,4,48,Ag sa kapanahunan ni Enos ay nagtuna it pagtawag kag mga tawo sa GINO-O sa inra pagdayaw ag pagpangamuyo.
GEN,5,1,Imaw kali kag nakasuyat nahanungor sa mga inanak ni Adan.
GEN,5,2,"It katong gingtuga it Dios kag tawo, inghuman nida kag tawo nak pay tuyar sa ida."
GEN,5,3,"Gingtuga Nida kag kayake ag kabade, ag pagkatapos ay ingpakamaado sinra ag ingtawag nak ""tawo."""
GEN,5,4,"Pag-abot ni Adan sa edad nak syento treynta (130) anyos, nagkainggwa sida it pangtatlong anak nak kayake nak pay tuyar sa ida ag naambit sa ida."
GEN,5,5,Kali ay ida ingpangayanan nak Set.
GEN,5,6,"Pagkaanak kang Set ay nabuhi pa si Adan it otso syentos (800) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag trenta (930) anyos."
GEN,5,7,Pag-abot ni Set sa edad nak syentoy-singko (105) anyos ay nagkainggwa sida it anak nak kayake nak si Enos.
GEN,5,8,"Pagkaanak kang Enos ay nabuhi pa si Set it otso syentos ag syete (807) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag dose (912) anyos."
GEN,5,9,Pag-abot ni Enos sa edad nak nobenta (90) anyos ay nagkainggwa sida it anak nak kayake nak si Kenan.
GEN,5,10,"Pagkaanak kang Kenan ay nabuhi pa si Enos it otso syentos ag kinse (815) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag singko (905) anyos."
GEN,5,11,Pag-abot ni Kenan sa edad nak sitenta (70) anyos ay nagkainggwa sida it anak nak kayake nak si Mahalalel.
GEN,5,12,"Pagkaanak kang Mahalalel ay nabuhi pa si Kenan it otso syentos ag kwarenta (840) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag dyes (910) anyos."
GEN,5,13,Pag-abot ni Mahalalel sa edad nak saisentay-singko (65) anyos ay nagkainggwa sida it anak nak kayake nak si Jared.
GEN,5,14,"Pagkaanak kang Jared ay nabuhi pa si Mahalalel it otso syentos ag treynta (830) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak otso syentos ag nobentay-singko (895) anyos."
GEN,5,15,Pag-abot ni Jared sa edad nak syento saisentay-dos (162) anyos ay nagkainggwa sida it anak nak kayake nak si Enoc.
GEN,5,16,"Pagkaanak kang Enoc ay nabuhi pa si Jared it otso syentos (800) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag saisentay-dos (962) anyos."
GEN,5,17,Pag-abot ni Enoc sa edad nak saisentay-singko (65) anyos ay nagkainggwa sida it anak nak kayake nak si Metusela.
GEN,5,18,"Pagkaanak kang Metusela ay nagpangabuhi pa si Enoc it kaibhanan permi kag Dios sa sakop it tres syentos (300) anyos, ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade bag-o sida umabot sa edad nak tres syentos ag saisentay-singko (365) anyos."
GEN,5,19,Kag Dios ay namuot kang Enoc dahil sida ay permi Nidang kaibahan.
GEN,5,20,Kada usang adlaw it kato si Enoc ay gulping nawagit rili sa duta dahil gingraya sidang buhi pa it Dios sa langit.
GEN,5,21,Pag-abot ni Metusela sa edad nak syento otsentay-syete (187) anyos ay nagkainggwa sida it anak nak kayake nak si Lamec.
GEN,5,22,"Pagkaanak kang Lamec ay nabuhi pa si Metusela it syete syentos ag otsentay-dos (782) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak nwebe syentos ag saisentay-nwebe (969) anyos."
GEN,5,23,"Pag-abot ni Lamec sa edad nak syento otsentay-dos (182) anyos ay nagkainggwa sida it anak nak kayake, ag ingpangayanan nida kali nak Noe, dahil nagsiling sida, ""Imaw kali kag mata-o sa ato it kahilwayan halin sa hirap sa pagpangabudlay rili sa duta nak ingsumpa it GINO-O."""
GEN,5,24,"Pagkaanak kang Noe ay nabuhi pa si Lamec it kinyentos ag nobentay-singko (595) anyos ag nagkainggwa sida it iba pang mga anak nak kayake ag kabade, bag-o sida namatay sa edad nak syete syentos ag sitentay-syete (777) anyos."
GEN,5,25,"Pag-abot ni Noe sa edad nak kinyentos (500) anyos ay ing-anak si Sem, si Ham, ag si Japet."
GEN,6,1,It katong nagramo kag mga tawo sa kalibutan ay nagkainggwa sinra it maramong mga anak nak kabade.
GEN,6,2,"It kato ay inggwa it mga ingsisiling nak mga kayake nak anak it Dios, ag tong nakita ninra nak abang ganda kaling mga kabade nak anak it tawo ay nagpili sinra it aber sin-ong inra magustuhan, ag inra kali gingpangasawa."
GEN,6,3,"Kada nagsiling kag GINO-O, ""Indi Ako magpasensya sa mga tawo sa habang panahon, dahil sinra ay paliwat-liwat nak nagpapaka-sala."
GEN,6,4,"Indiey Nako gitugutan nak maglampas pa kag syento beynte (120) nak tuig."""
GEN,6,5,"It katong panahong kato nak nagpangasawa kag mga kayake nak anak it Dios sa mga kabade nak anak it tawo, ag aber tong huli, ay inggway ra sa kalibutan it mga Nepilim nak imaw kag bantog nak mga kauisog ag mga karuragko nak mga mangraraog."
GEN,6,6,"It katong nakita it GINO-O nak subra-subray kag kayainan it mga tawo sa kalibutan, ag perming mayain kag inra ing-iisip, ay nalisor ag nagsuli-suli Sida sa ida paghuman sa tawo."
GEN,6,7,"Kada nagsiling Sida, ""Awagiton Nako sa ibabaw it kalibutan kag tanang mga tawo nak Ako gingtuga, pati kag tanang hadop nak nagpapanaw o nagkakamang man, ag tanang mga pispis, dahil rakong gador kag Ako pagsuli-suli nak Ako sinra inghuman."""
GEN,6,8,Pero kag GINO-O ay namuot sa batasan ni Noe.
GEN,6,9,Imaw kali kag istorya tungor kang Noe ag ida mga inanak.
GEN,6,10,"Sa tanang mga tawo it kato, si Noe yang kag maadong tawo nak nagtuman sa Dios ag nagpapangabuhi nak kaibahan Nida."
GEN,6,11,"Nagkainggwa si Noe it tatlong anak nak kayake nak sina Sem, Ham ag Japet."
GEN,6,12,"It kato sa pagmuyat it Dios kag ibang mga tawo sa kalibutan ay abang yain, ag aber hariin sa kalibutan, kag inra ingpapakita nak batasan sa usa'g-usa ay mapintas ag maisog."
GEN,6,13,"Natingaya kag Dios tong nakita Nida kung pauno it yain kag mga tawo, dahil abang yain talaga kag inghihimo permi it tanan."
GEN,6,14,"Ag nagbisaya kag Dios kang Noe, ""Awagiton nak gadorey Nako kag tanang mga tawo, dahil kaisog kag inra pagtratar sa usa'g-usa sa bug-os nak kalibutan ay abang isog."
GEN,6,15,Ngani awagiton nak gador Nako sinra parayan sa pagsira sa duta.
GEN,6,16,Maghuman ka it arka nak yari sa mga maadong kahoy nak Sipres.
GEN,6,17,Apahuptan nimo kag arka it ispalto sa suyor ag sa liwas.
GEN,6,18,Tuyar kali kag imo paghuman it arka.
GEN,6,19,"Kag haba ay nobenta nak rupa (450 pye o 133 metros), ag kag yapar ay kinse nak rupa (75 pye o 22 metros), ag kag taas ay sidam nak rupa (45 pye o 13 metros)."
