Book_Code,Chapter,Sentence,Text
PSA,10,8,"Masaray ya a makavata sia o, ""Entero am mayrahet ava o plano ko as kano mawara ava o kapachispang ko."""
PSA,10,9,Mapno o vivi na no kapangavay as kano chirin a iparahet so kadwan.
PSA,10,10,Oyod a malisto a makavata so makasolisoli kano mararahet a chirin.
PSA,10,11,Mangay so masekreto do matatarek a kavahayan o makagatogatosen aya a dia so abangan na dira do abo so mapaparin a atetekan kano dimanen na.
PSA,10,12,Akmay asa ka leon ya a tomayo a manayayan.
PSA,10,13,Otapan na sa o makasiasi as katetek na dira.
PSA,10,14,Akma na sa yay mahap do tolo na dira as kagorogod na sira.
PSA,10,15,Homisen na sa o abo aya so mapaparin takwan oyod sia mayet.
PSA,10,16,"As vatahen no makagatogatosen aya do karakohan na, ""Aw, ara nava navoya o pinarin ko."
PSA,10,17,"Nolay no Dios o atavo a ichakey ko a parinyen."""
PSA,10,18,"Dawa kastigoan mo sa, O Dios, o makagatogatosen saya."
PSA,10,19,As kawayakan mo sava a sidongen o abo saya so mapaparin.
PSA,10,20,Ango paro atekan aya nia no makagatogatosen o Dios taya.
PSA,10,21,"Vatahen na do karakohan na, ""Nolay na sawen yaken no Dios do aran ango a parinyen ko a marahet."""
PSA,10,22,"Amna mavoya mo, O Dios, o atavo."
PSA,10,23,Sikasohen mo sa o mian so problema kano pandidiwan.
PSA,10,24,"Sidongen mo sa takwan imo o ichasaray kano panayahen da, ta ari da mapanmo o kaimo no fermi a handa a manidong so mangaylangan."
PSA,10,25,Rarayawen mo o ipakapamarin da a marahet as kakastigo mo dira a manda do kabhes da no pariparinyen da sa as kasinchad da dimo.
PSA,10,26,No Dios o Patol a abo so pandan.
PSA,10,27,Dawa sira o manganianib so matarek am pabohen sa anti do kavahayan no Dios.
PSA,10,28,"Adngeyen mo, mo Apo o dasal da no mapamahbo as kapagsagsal mo sira."
PSA,10,29,Adngeyen mo o tanyis da no nasbang kanira no atetekan da sa.
PSA,10,30,Agoman mo sa ya tapian omhes sa o tawotawo a mangatetek.
PSA,14,1,Salmo ni David.
PSA,14,2,"No tawo a abo so matalineng a pangtoktoan am vatahen na do karakohan na, ""Arava o Dios."""
PSA,14,3,Niaya o fermi do aktokto da as oyod a mahara o parinyen da a marahet.
PSA,14,4,Arava o aran asa a abo so sinadan.
PSA,14,5,As do hanyit am naypalawong o Dios do tawotawo a tomidib dia an mian sa o sivog a komitachita as omonot do komwan do Dios.
PSA,14,6,Amna tinadichokoran no atavo o Dios as kawnot da dia o tanyan da a ichahoho as dawa arava o aran asa a mayanong so atavo a parinyen.
PSA,14,7,"Vatan sia no Dios, ""Ara paroava o aktokto da nia?"
PSA,14,8,"Mapanmo da paroava o karahet no kapaysarasaray da dira do tawotawo ko saya as kano kadi daya machahoahokan diaken?"""
PSA,14,9,Amna mawara anti o kalayin da mamo takwan agoman sa no Dios o omonot sia.
PSA,14,10,Valavalaten da no marahet saya so kaparin a tawo o plano da no mapamahbo so karakohan da amna no Dios o pachagoman da.
PSA,14,11,Rakoh o kahoho ko nia an mawara dana o kalibrian a yapo do Dios do Sion do tawotawo a Israel.
PSA,14,12,Ta an mawara anti o mapia aya a tiempo da a yapo do Dios am oyod anti a rakoh o kasoyosoyotan da!
PSA,15,1,Salmo ni David.
PSA,15,2,"Sino paro o tanggapen do templo mo as kano sino paro maparin a omdaday dimo, O Dios, do manamonamo aya a tokon mo do Sion."
PSA,15,3,"Sira o manganohed do Dios do atavo, sira o fermi a omparin so mayanong, sira o matalineng as ichasaray so vahevahey, sira o di maparahet so kadwan, sira o di makaraherahet dira do kayvan da as kabo no pawpiten da a iparahet so kadwan."
PSA,15,4,No akmaya sia a tawo am pachivawan na sa o ichaskeh no Dios.
PSA,15,5,Amna sincharan na sa onoran o manganohed do Dios.
PSA,15,6,Patongtongen na o promisa na sa aran rakoh o pakasisian na nia.
PSA,15,7,Mapavohod ya so di payganansian as makey ava pagan a maytestigo so daday dira do abo so gatos.
PSA,15,8,No akmaya sia a tawo am mahni o paytetnekan na.
PSA,16,1,Salmo ni David.
PSA,16,2,"Apo ko a Dios, pachonongan mo yaken ta imo o pachipelan ko."
PSA,16,3,"Vinata ko, ""Imo o Apo ko as atavo a narawat ko a mapia am yapo dimo."""
PSA,16,4,Oyod a mapia o kapachasa dira do tawotawo sa no Dios as oyod ko ya a rakoh a kasoyosoyotan.
PSA,16,5,"Sira o matarek so angayan a dia voken a no Dios am mangpeh sa so problema, dawa machahap akoava do katoroh da so sakrifisio da kano kapanganianib da so diosdiosan da sa."
PSA,16,6,Takwan imo o Apo ko as kano Dios ko.
PSA,16,7,Imo o tomoroh diaken so atavo a kaylangan ko.
PSA,16,8,No andelak ko am mian do tanoro mo.
PSA,16,9,No atavo a mian diaken am yapo sa dimo as oyod a mapia.
PSA,16,10,Oyod sa makakniknin o itoroh mo sa diaken.
PSA,16,11,Dadayen ko o Apo ko takwan pawnoten na yaken as kananawo na diaken.
PSA,16,12,Aran mahep do kanakenakem ko sia am torohan na yaken so kasolivan as kavahey na nia diaken o mayanong ko a parinyen.
PSA,16,13,"Fermi ko sia a manakem, ta mapanmo ko o kafermi na diaken no Dios as dawa arava o ichamo ko."
PSA,16,14,"Makayamot dia am magsal ako as dadayen ko sia as masigorado ko, ta piahen moava o kavidin no pahad ko do yanan da no nadiman as kano piahen moava o kahta no karakohan ko."
PSA,16,15,Ta pinapanmo mo diaken o kapirwa ko a maviay a abo so pandan as masoyot ako ta machirayay ka diaken as no kapachasa ko dimo am pakamian a abo so kapachikomparan.
PSA,24,1,Salmo ni David.
PSA,24,2,No tana aya am dira no Dios as kano atavo a miniminyan na.
PSA,24,3,"Dira na o mondo aya kano atavo sa a maviay diaya, ta inamaog na o tana aya a pinaytetnek na a mamanito kano danom kan taaw."
PSA,24,4,Sino paro o tanggapen do tokon aya no Dios as sino pa o maparin a somdep do manamonamo aya a templo na.
PSA,24,5,"Sira o abo so kaparoan do atavo a parinyen da, sira o manamonamo so aktokto, sira o di manganianib so diosdiosan, sira o di maychirin so daday."
PSA,24,6,Niaya sa o bendisionan no Dios as ividang na a abo so gatos.
PSA,24,7,Niaya sa o sivog a maypasngen do Dios.
PSA,24,8,Sira o mangay a omdaday so Dios aya ni Jacob.
PSA,24,9,Iwangan so kapiahen o ayeran as kano pantaw no templo tapian somdep o Patol aya no gloria.
PSA,24,10,Sino paro o Patol aya no gloria an dia voken a no Dios a oyod a makapamarin.
PSA,24,11,No Dios a abo so makahomis sia.
PSA,24,12,Iwangan so kapiahen o ayeran as kano pantaw no templo tapian somdep o Patol aya no gloria.
PSA,24,13,Ta sino paro o Patol aya no gloria an dia voken a no Apohen no atavo.
PSA,24,14,Iya o makapamarin a Patol!
PSA,32,1,Salmo ni David.
PSA,32,2,Mapalak sa o chinapakaboan do sinadasadan da as niwayak kano nawpas so gatos.
PSA,32,3,Mapalak sa o abo dana so atbayen da gatos do salapan no Dios as kabo dana no tayotayohen da do viay da.
PSA,32,4,Do nakadi ko minkonfisalan sia do Dios o gatos ko am pinaypakaha ko as kafermi ko nia a chinalijat.
PSA,32,5,"Mahep kan maraw am madidiw ko o kastigo mo diaken as kapatawos no ayet ko a akma so kakolay dana no tana an rayon, a manda do katoneng ko sia o nakapakagatogatos ko as kabo no nitayo ko a pinarin ko."
PSA,32,6,Nikonfisal ko sa dimo as pinakabo mo sa atavo.
PSA,32,7,Dawa atavo a nanganohed dana do Dios am mayanong o kanyeng na sia ipaykonfisal do Dios an kayan no mapanmo na a gatos na tapian di dana sia akmay niliod no ayo an mawara o kagologoloan.
PSA,32,8,Imo a Dios o pachipelan ko an mian o kagologoloan do viay takwan imo o omonong diaken.
PSA,32,9,Kantahen ko o kalibrian mo takwan imo o tomoroh so proteksion diaken.
PSA,32,10,"""Nanawhen kano pawnoten koymo do mayanong mo a angayan."
PSA,32,11,"Konsehoan koymo as katidib ko dia o paypapian mo,"" kwana no Dios."
PSA,32,12,"""Manganohed kamo as makakma kamoava so kabayo a nawri so kapanganohed na an mian o renda tapian mapawnot."""
PSA,32,13,Aro anti o pakasisian da no makagatogatosen sa a tawo asna sira o masaray no Dios am pachonongan sa no dia machipanda a kasisien na.
PSA,32,14,Dawa inio atavo a manganohed as omonot do vatahen sa no Dios as kanamonamo dana no viay nio am masoyot kamo!
PSA,36,1,Salmo ni David.
PSA,36,2,Pawnoten no gatos o tawol no makagatogatosen as kadi na sincharan do Dios a iya so mayanong a torohan so anib.
PSA,36,3,Mato o iyangay na as kapangay na sia do aktokto na o kadi sia makapanmoan no Dios o mararahet sa a parinyen na.
PSA,36,4,No chirin na am maynana marahet kano daday as ara pava o kasolivan na a mamarin so mapia.
PSA,36,5,An maypeptad am ari a mayplano so mararahet a parinyen na.
PSA,36,6,No dadakay na am marahet as machivawa ava do mararahet saya a pariparinyen.
PSA,36,7,"No addaw mo, O Apo ko, as kadi mo a maynyohan a mapatongtong so promisa mo am machipanda ava akma so kadi na machipandan no hanyit kano kademdeman."
PSA,36,8,No kahosto no atavo a parinyen mo am mabdibdis ava akma so kadi na makabdibdisan no oyod sa rarakoh a tokotokon.
PSA,36,9,Alit na no kapanhosga mo ta no karahman no kasolivan mo a manhosga am akma so kararahem no karáhman dana no taaw.
PSA,36,10,Mayalit o tawoanmana vinyay am isanga mo sa.
PSA,36,11,"Oyod a makakniknin, O Dios, o di aya machipanda a addaw mo as do sirong no panid mo o pachipelan namen."
PSA,36,12,As pakamiahen mo yamen no itoroh mo diamen a kanen.
PSA,36,13,Akmay omoyog a danom o kapichapian mo a nia so inomen namen.
PSA,36,14,Imo o pakayapoan no viay as makayamot do sehdang mo am kasehdangan kami.
PSA,36,15,Paypangayen mo o addaw mo nira no sominchad dimo as kapaypangay mo so kapichapian mo dira do manamonamo so viay.
PSA,36,16,Piahen mo sava o mahambog a omatetek diaken anmana sira o makagatogatosen a omhomis diaken.
PSA,36,17,Do chinadodogan da no makagatogatosen a tawo am kapayvangonan da pava!
PSA,37,1,Salmo ni David.
PSA,37,2,"Parinyen moava o mararahet sa so kaparin a tomoroh so lijat do aktokto mo as kan ichaynanahet mo sava, takwan akma sayay dibobot a makalo a mabo as kano mohamoha a makalo a mahayo."
PSA,37,3,Ichasaray mo o Dios as kapakapsek mo do kadwan tapian maviay ka do tana aya a abo so ichamoamo.
PSA,37,4,Parinyen mo o Dios a pakayapoan no kasoyosoyotan mo as itoroh na anti o atavo a ichakey mo.
PSA,37,5,"Parawaten mo o viay mo do Dios as kaiya no ichasaray mo, ta iya o somidong dimo."
PSA,37,6,No Dios o ompatalamad nia o kapayanong no pinarin mo a akma so sehdang do kamaraw.
PSA,37,7,Makaynaheveb ka as kapakarakoh mo so pasinsia do kapanaya mo so sidong no Dios as ichaynanahet mo sava o mararahet saya so parinyen an omasenso sa.
PSA,37,8,Maket kava as kan mavakel kava ta ichapia moavawri.
PSA,37,9,Sira o machidepende do Dios am sira o maviay do tana aya a abo so ichamo asna sira o makagatogatosen am kastigoan na sira.
PSA,43,1,"Iyagom mo yaken, O Dios, dira do mararahet so kaparin a tawotawo as kalibri mo diaken dira do maydaydaday kano makagatogatosen sa."
PSA,43,2,"Imo o pacholivan ko, O Dios, as ango kanonolayan mo diaken."
PSA,43,3,Ango paro pa o ipaypangay no pandidiwan ko sa dira do komontra diaken.
PSA,43,4,"Itoroh mo o sehdang kano kakawyoran a mapawnot diaken as mapayvidi diaken do manamonamo aya a tokon mo do Sion as kan do templo aya a yanan mo, tapian maypasngen ako anti do altar moaya, O Dios, ta imo o yanan no kasoyosoyotan ko."
PSA,43,5,Maytogtog ako anti a omdaday dimo a Dios ko.
PSA,43,6,Ango paro o ichangsah kano ichavakel ko.
PSA,43,7,"Amna no Dios o pasarayan ko, ta mawara pa anti o tiempo a kadaday ko sia a iya so Mangahwad ko as Dios ko."
PSA,46,1,No Dios o pachipelan ta as kano ayet ta.
PSA,46,2,Iya o fermi a handa a somidong diaten.
PSA,46,3,"Dawa arava o kamoamo ta a aran omlidlid o tana aya as kaloyo da no tokon a iliod do taaw, as aran mangyet o abkas a ichalidlid da no tokon."
PSA,46,4,Mian o danom a oyogan no kasoyosoyotan do siodad aya no Dios.
PSA,46,5,Niaya a siodad o yanan no vahay no oyod aya mato a Dios.
PSA,46,6,Niaya a siodad o yanan no Dios as entero am mararayaw ava anti ta oyod a makalo o kawara no Dios a omlibri sia.
PSA,46,7,Magolo sa o nasiones as kalayin da no paypatolan sa as do makapamarin a liak no Dios am matonaw do kamo o tana aya.
PSA,46,8,No makapamarin aya a Dios o machangay diaten.
PSA,46,9,No Dios aya ni Jacob o pachipelan ta.
PSA,46,10,Tiban nio o pinarin na do tana aya a nia so oyod a paychaknin.
PSA,46,11,Iya o mapabhes so kapayarap do mondo aya.
PSA,46,12,Rarayawen na sa o armas as kanamay na sira.
PSA,46,13,"""Omhes kamo na a mayarap,"" kwana no Dios, ""as kasinchad nio do kayaken no Dios a mamanito kano atavo a nasiones as maynolay do mondo aya."""
PSA,46,14,No makapamarin aya a Dios o machangay diaten.
PSA,46,15,No Dios aya ni Jacob o pachipelan ta.
PSA,51,1,Salmo ni David.
PSA,51,2,"Ichasi mo yaken, O Dios, do rakoh a addaw mo as do rakoh a kasisien mo am pakaboan mo o gatos ko sa."
PSA,51,3,Linisen mo yaken do atavo a gatos ko as kapakanamonamo mo diaken.
PSA,51,4,Tayto ko a sincharan o sinadan ko as kafermi ko a mavakel nia.
PSA,51,5,"Imo o pinakagatogatosan ko, ta somnada ako do salapan mo."
PSA,51,6,Rawaten ko as kasinchad ko dia o mahosto a nakahosga mo diaken.
PSA,51,7,Nakayapo do nakapaytawo ko am makagatogatosen ako na aran do kayan ko pa do vodek no ina ko.
PSA,51,8,Nawri o ichahoho mo o abo so tayotayohen dawa parinyen mo pa yaken a masolib a dia omtayo so gatos ko.
PSA,51,9,Pakabohen mo o gatos ko as kalinis mo diaken tapian manamonamo ako a abo dana so mancha.
PSA,51,10,Pavidien mo o kasoyosoyotan ko tapian aran akma sawri o nakakastigo mo diaken am mirwa ako a masoyot.
PSA,51,11,Kawayakan mo na o gatos ko as kawpas mo na sia atavo o pinarin ko a marahet.
PSA,51,12,Payavayoan mo yaken so matalineng as kano manamonamo a kapangtokto ko.
PSA,51,13,Tadichokoran moava yaken anmana pakarohen moava diaken o Espirito mo.
PSA,51,14,"Pavidien mo diaken o kasoyosoyotan no nakalibri mo diaken as kaparin mo diaken a maydamnay a manganohed dimo, tapian ipayvahevahey ko anti do makagatogatosen sa o sivog mo a parinyen an mian o makagatos tapian mayvidi sa dimo."
PSA,51,15,"Pavawahen mo yaken do kadimanan, ta mavoyvoh ka a makalibri diaken, O Dios, tapian ichasoyot ko anti a kakantahen o kahosto mo do atavo."
PSA,51,16,"Dawa sidongen mo yaken, O Dios, a mayliliak tapian dadayen koymo."
PSA,51,17,Ara moava akdawen diaken o sakrifisio anmana temtemen sa do salapan mo ta an nawri o ipakamia mo am nawri dana o tinoroh ko.
PSA,51,18,Asna no itoroh ko a ipakamia mo am no kapamahbo ko do salapan mo as kano kapanehseh ko do gatos ko a omonot dana dimo.
PSA,63,1,Salmo ni David.
PSA,63,2,"O Dios, imo o Dios ko."
PSA,63,3,Imo o fermi ko a chitahen.
PSA,63,4,"Mawaw ako nimo a akma so kaparin no nakolay a tana do kabo no timoy, ta imo o chitahen ko no atavo a mian diaken."
PSA,63,5,Chitahen koymo do vahay mo a dawri so kavoyan ko so makakniknin a ipakapamarin mo.
PSA,63,6,"No di aya mabdibdis a addaw mo o mapipia pa kano viay, dawa dadayen koymo."
PSA,63,7,Mintras maviay ako am imo o pamahmahsan ko.
PSA,63,8,Pamatohen ko o tanoro ko a tomawatawag dimo.
PSA,63,9,Parinyen mo anti yaken a makamia a akmay namista dawa makakanta ako so makasoyosoyot a kanta do ngaran mo.
PSA,63,10,"An mian ako na do pakaychehan ko am manakem koymo as do mayramway am imo o mian do aktokto ko, takwan imo o fermi a somidong diaken."
PSA,63,11,"Makakanta ako no soyot ko, ta akma koy fermi a mian do sirong no panid mo."
PSA,63,12,Imo o panaptan ko as fermi mo yaken a pondanan.
PSA,63,13,Sira o makey a omdiman diaken am sira o magagtos do yanan da no nadiman.
PSA,63,14,Madiman sa anti ya do arap as no karakohan da am kanen da no volaw a chito.
PSA,63,15,"Makayamot do kapanghomis sia no Dios o patol am oyod sia anti a masoyot, ta sira o mapatongtong so promisa da do Dios am dadayen da sia amna sira o omrarayaw so promisa da am pabhesen sa anti a mayliliak."
PSA,67,1,"O Dios, ichasi mo yamen."
PSA,67,2,"Panalasalen mo diamen o bendision mo as kapavoya mo diamen no kapichapian mo, tapian mapanmo no atavo do mondo aya o inolay mo as kapanmo da pa sia o ipakapamarin mo a manlibri."
PSA,67,3,"Niaya o ichahoho ko: No kadaday da dimo, O Dios, no atavo."
PSA,67,4,Dadayen ka no atavo a tawotawo!
PSA,67,5,Ichahoho ko pa o kasoyosoyot as kapakakanta da no soyot da no atavo a nasiones a makayamot do kaimo no mahosto so kapanyokoyokod.
PSA,67,6,Arava o kapangatatarek mo as imo pa o mapawnot so atavo a nasiones do tana aya.
PSA,67,7,"Dadayen ka, O Dios, no atavo a tawotawo, ta no kadaday dimo no atavo am somnivog ko a ichahoho!"
PSA,67,8,"As mapia anti o yanien ta, ta no Dios a iya so Dios ta o ombendision diaten."
PSA,67,9,Panalasalan na yaten so bendision na as paytavoay no tawotawo a omsinchad dia o Dios a torohan so onor.
PSA,84,1,"Oyod ko a ichaddaw o vahay mo, imo a makapamarin a Apohen!"
PSA,84,2,No templo no Dios o oyod ko a ichahoho a angayan as kanawri no panmahen ko a chitahen o kapachasa ko dimo do yanan mo.
PSA,84,3,"Aran sira o manomanok am namarin sa so otioyan a onongan da dira do anak da sa do masngen do altar moaya, O Dios a makapamarin a imo so Patol ko as Dios ko."
PSA,84,4,So pakamia da no matda do templo moaya a fermi a makakanta so idaday da dimo.
PSA,84,5,Mapalak sa o mian so ayet a yapo dimo a sira pa so fermi a mahoho nia o kayam da do rarahan a mangwan do Sion.
PSA,84,6,Ta aran do kayam da do makolay a ratay no Baca am mayvadiw ya a yanan no tombod sa a danom.
PSA,84,7,Mawara pa o timoy a omno so ahsong.
PSA,84,8,Do kapaypasngen da do Sion a dia so yanan no somnivog aya a Dios am tod sa maypayet.
PSA,84,9,O Dios a makapamarin am adngeyen mo yaken.
PSA,84,10,"Atbayen mo yaken, imo a Dios ni Jacob."
PSA,84,11,"Bendisionan mo, O Dios, o patol namen a iya so pinidi mo a patol."
PSA,84,12,No asa karaw a kayan do templo mo am mapipia kano asa livo karaw do matarek a logar.
PSA,84,13,Pipiahen ko aran tod ako a maytetnek do ayeran no vahay no Dios ko as kano katda ko do vahay da no makagatogatosen.
PSA,84,14,No Dios o sehdang kano pachagoman ta.
PSA,84,15,Iya o tomoroh so kapichapian kano onor diaten as arava o mapia a valaten na dira do omonot a omparin so mapia.
PSA,84,16,"So kapalak da no tawo a masaray nimo, O Dios a makapamarin!"
PSA,90,1,"Apo namen a Dios, imo o savatan namen do atavo a tiempo a nakayapo do sitnanan na."
PSA,90,2,"Manam so nakamaog mo sa so katokotokonan anmana manam kano nakamaog mo so mondo aya am mian ka na, O Dios, imo a abo so sitnanan kano kavosan."
PSA,90,3,Imo o mapavidi so tawo do tana a nia so pinakayapoan na.
PSA,90,4,No asa livo a ka kawan am akmay asa a karaw dimo.
PSA,90,5,An nakarahan ya am akma yay pira kawras do mahep.
PSA,90,6,Mabo kami atavo a akmay tod a machirayay do ayo.
PSA,90,7,Akmay tayenep o kaparin no tawo a makalo a mabo.
PSA,90,8,"Akma pay dibobot a tomol an mavekhas, magla an maraw as do mahep am makolay dana as kadiman narana."
PSA,90,9,Do soli mo no gatos am mabo o tawo.
PSA,90,10,Oyod kami a mamo no soli mo.
PSA,90,11,Pinangay mo do salapan mo o gatogatos namen as pinaytotwaw mo sa o tayohen namen a gatos.
PSA,90,12,Maypaynyed o viay namen a makayamot do soli mo.
PSA,90,13,Tod abo akmay akaak.
PSA,90,14,Manda do pito a poho o viay namen.
PSA,90,15,Maparin an kadwan o waho a poho an masaliwawa.
PSA,90,16,Amna no awan saya am awan sa ya no pakasisian kano pandidiwan.
PSA,90,17,Dekey a tiempo o viay as kabo namen dana.
PSA,90,18,Ara dana paro nakadpang dia o rahmet aya no soli mo?
PSA,90,19,As ara paro makaintindi sia o pangananawan no soli mo?
PSA,90,20,Dawa sidongen mo yamen a makapanmo so maynyed a tiempo no viay namen tapian di kami a maparonoron a sominchad dimo.
PSA,90,21,"Mayendes paro o soli mo niamen, O Dios?"
PSA,90,22,"Ichasi mo yamen a pachirawatan mo, O Dios."
PSA,90,23,Ipavoya mo diamen so makalo o di aya mabdibdis a kasisien mo tapian masoyosoyot kami a mintras maviay kami.
PSA,90,24,Torohan mo pa yamen so kayayakan a akma so adpang no pinandidiwan namen do nakarahan sa awan.
PSA,90,25,Ipavoya mo diamen a pachirawatan mo o makakniknin sa a pinarin mo as kaparin mo pa sa so tayabo namen a makavoya so makakniknin a ipakapamarin mo.
PSA,90,26,O Dios a Apo namen am panalasalen mo diamen o bendision mo as kaparin mo diamen a makatodah so atavo a ichahoho namen do viay namen do atavo a parinyen namen!
PSA,91,1,"No masaray no Dios a iya so pachagoman na as kadi na abdibdisan a mavidin do proteksion no makapamarin a Dios, am iya o maparin a makavata sia do Dios, ""Imo o omonong diaken as omdefende diaken."
PSA,91,2,"Imo o Dios ko a voyvoh ko a ichasaray."""
PSA,91,3,Ta iya o mapavawa dimo do di sa tanggal a pangananawan as kan do atavo a mahara a ganit.
PSA,91,4,Oliven naymo as kakopkop na dimo.
PSA,91,5,Maynyoha ava sia a machonong kano omdefende dimo.
PSA,91,6,Dawa mamo ka pava do kadelikadoan do mahep anmana no mangananawa sa mandiman an maraw.
PSA,91,7,Mamo kava no marahet sa espirito an masari dana anmana aran ango a makadiman an masehdang pa.
PSA,91,8,"Aran livolivohen dana sa anti o madiman do omdivon dimo am arava anti o omsalid dimo, ta mavoya mo anti an maypaypango na sa kastigoan no Dios o makagatogatosen saya a tawo."
PSA,91,9,"Makayamot do ka no mato a Dios no chinasaray mo a omonong kano omdefende dimo, am arava o marahet a maparin dimo as kan arava o makatetek dimo kano familia mo."
PSA,91,10,Takwan tovoyen na sa anti o angheles na a machonong dimo.
PSA,91,11,Talahen daymo do tanoro da tapian di ka makarawa do kabatoan.
